# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   1.9900
  7.252967244510E-001  9.213694383338E-003  8.301025167208E-001 -4.454298901651E-001 -7.047995889586E-001
  7.345645355186E-001  9.322182223606E-003  8.259446835992E-001 -4.517697697883E-001 -6.636323827037E-001
  7.439416025400E-001  9.432211009745E-003  8.216798236588E-001 -4.578039875279E-001 -6.236582357520E-001
  7.534294807203E-001  9.543809363512E-003  8.173087527018E-001 -4.635357990225E-001 -5.848483764839E-001
  7.630297542000E-001  9.657006537783E-003  8.128323156410E-001 -4.689684113538E-001 -5.471747136290E-001
  7.727440366954E-001  9.771832432940E-003  8.082513874195E-001 -4.741049838578E-001 -5.106098602786E-001
  7.825739721536E-001  9.888317613741E-003  8.035668739589E-001 -4.789486293264E-001 -4.751271551716E-001
  7.925212354258E-001  1.000649332670E-002  7.987797131341E-001 -4.835024155963E-001 -4.407006811935E-001
  8.025875329584E-001  1.012639151798E-002  7.938908757696E-001 -4.877693675190E-001 -4.073052810419E-001
  8.127746035011E-001  1.024804485184E-002  7.889013666557E-001 -4.917524693053E-001 -3.749165700165E-001
  8.230842188350E-001  1.037148672960E-002  7.838122255786E-001 -4.954546672366E-001 -3.435109459070E-001
  8.335181845190E-001  1.049675130923E-002  7.786245283616E-001 -4.988788727313E-001 -3.130655959579E-001
  8.440783406568E-001  1.062387352550E-002  7.733393879127E-001 -5.020279657548E-001 -2.835585009044E-001
  8.547665626839E-001  1.075288911077E-002  7.679579552738E-001 -5.049047985602E-001 -2.549684360809E-001
  8.655847621758E-001  1.088383461638E-002  7.624814206666E-001 -5.075121997423E-001 -2.272749696175E-001
  8.765348876780E-001  1.101674743475E-002  7.569110145306E-001 -5.098529785896E-001 -2.004584577506E-001
  8.876189255584E-001  1.115166582209E-002  7.512480085475E-001 -5.119299297147E-001 -1.745000372845E-001
  8.988389008829E-001  1.128862892191E-002  7.454937166463E-001 -5.137458379413E-001 -1.493816152541E-001
  9.101968783143E-001  1.142767678917E-002  7.396494959850E-001 -5.153034834285E-001 -1.250858558501E-001
  9.216949630368E-001  1.156885041525E-002  7.337167479009E-001 -5.166056470058E-001 -1.015961646778E-001
  9.333353017046E-001  1.171219175365E-002  7.276969188257E-001 -5.176551156952E-001 -7.889667043734E-002
  9.451200834176E-001  1.185774374655E-002  7.215915011580E-001 -5.184546883940E-001 -5.697220411788E-002
  9.570515407237E-001  1.200555035216E-002  7.154020340885E-001 -5.190071816889E-001 -3.580827581597E-002
  9.691319506484E-001  1.215565657299E-002  7.091301043701E-001 -5.193154357738E-001 -1.539104929503E-002
  9.813636357544E-001  1.230810848498E-002  7.027773470286E-001 -5.193823204405E-001  4.292685584099E-003
  9.937489652293E-001  1.246295326757E-002  6.963454460063E-001 -5.192107411106E-001  2.325554242241E-002
  1.006290356005E+000  1.262023923477E-002  6.898361347338E-001 -5.188036448761E-001  4.150956968203E-002
  1.018990273907E+000  1.278001586715E-002  6.832511966223E-001 -5.181640265175E-001  5.906628376715E-002
  1.031851234841E+000  1.294233384499E-002  6.765924654724E-001 -5.172949344634E-001  7.593670361891E-002
  1.044875806003E+000  1.310724508236E-002  6.698618257920E-001 -5.161994766592E-001  9.213138664890E-002
  1.058066607138E+000  1.327480276248E-002  6.630612130178E-001 -5.148808263100E-001  1.076604658283E-001
  1.071426311823E+000  1.344506137405E-002  6.561926136365E-001 -5.133422274627E-001  1.225336877435E-001
  1.084957648792E+000  1.361807674895E-002  6.492580651972E-001 -5.115870003936E-001  1.367604514227E-001
