# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0200
  7.252967244510E-001  9.213694383338E-003  1.436474327716E-001  6.574372172134E-002 -1.837962500874E-001
  7.345645355186E-001  9.322182223606E-003  1.442488874177E-001  6.405572001086E-002 -1.804843658852E-001
  7.439416025400E-001  9.432211009745E-003  1.448416557903E-001  6.237881288500E-002 -1.771855459605E-001
  7.534294807203E-001  9.543809363512E-003  1.454255727578E-001  6.071332817968E-002 -1.738992754200E-001
  7.630297542000E-001  9.657006537783E-003  1.460004740650E-001  5.905960436464E-002 -1.706251293328E-001
  7.727440366954E-001  9.771832432940E-003  1.465661965384E-001  5.741799002851E-002 -1.673627739234E-001
  7.825739721536E-001  9.888317613741E-003  1.471225782947E-001  5.578884331245E-002 -1.641119675565E-001
  7.925212354258E-001  1.000649332670E-002  1.476694589553E-001  5.417253129188E-002 -1.608725615046E-001
  8.025875329584E-001  1.012639151798E-002  1.482066798644E-001  5.256942930590E-002 -1.576445004896E-001
  8.127746035011E-001  1.024804485184E-002  1.487340843108E-001  5.097992023413E-002 -1.544278229903E-001
  8.230842188350E-001  1.037148672960E-002  1.492515177529E-001  4.940439372104E-002 -1.512226613069E-001
  8.335181845190E-001  1.049675130923E-002  1.497588280459E-001  4.784324534773E-002 -1.480292413761E-001
  8.440783406568E-001  1.062387352550E-002  1.502558656702E-001  4.629687575164E-002 -1.448478823271E-001
  8.547665626839E-001  1.075288911077E-002  1.507424839619E-001  4.476568969452E-002 -1.416789957744E-001
  8.655847621758E-001  1.088383461638E-002  1.512185393422E-001  4.325009507947E-002 -1.385230848383E-001
  8.765348876780E-001  1.101674743475E-002  1.516838915461E-001  4.175050191796E-002 -1.353807428895E-001
  8.876189255584E-001  1.115166582209E-002  1.521384038503E-001  4.026732124795E-002 -1.322526520104E-001
  8.988389008829E-001  1.128862892191E-002  1.525819432970E-001  3.880096400456E-002 -1.291395811705E-001
  9.101968783143E-001  1.142767678917E-002  1.530143809150E-001  3.735183984489E-002 -1.260423841107E-001
  9.216949630368E-001  1.156885041525E-002  1.534355919353E-001  3.592035592891E-002 -1.229619969337E-001
  9.333353017046E-001  1.171219175365E-002  1.538454560010E-001  3.450691565854E-002 -1.198994353982E-001
  9.451200834176E-001  1.185774374655E-002  1.542438573692E-001  3.311191737753E-002 -1.168557919160E-001
  9.570515407237E-001  1.200555035216E-002  1.546306851053E-001  3.173575303465E-002 -1.138322322511E-001
  9.691319506484E-001  1.215565657299E-002  1.550058332667E-001  3.037880681340E-002 -1.108299919204E-001
  9.813636357544E-001  1.230810848498E-002  1.553692010753E-001  2.904145373148E-002 -1.078503722999E-001
  9.937489652293E-001  1.246295326757E-002  1.557206930775E-001  2.772405821374E-002 -1.048947364368E-001
  1.006290356005E+000  1.262023923477E-002  1.560602192898E-001  2.642697264239E-002 -1.019645045726E-001
  1.018990273907E+000  1.278001586715E-002  1.563876953289E-001  2.515053588901E-002 -9.906114938205E-002
  1.031851234841E+000  1.294233384499E-002  1.567030425238E-001  2.389507183260E-002 -9.618619093383E-002
  1.044875806003E+000  1.310724508236E-002  1.570061880103E-001  2.266088786895E-002 -9.334119138125E-002
  1.058066607138E+000  1.327480276248E-002  1.572970648035E-001  2.144827341619E-002 -9.052774939150E-002
  1.071426311823E+000  1.344506137405E-002  1.575756118493E-001  2.025749842235E-002 -8.774749432396E-002
  1.084957648792E+000  1.361807674895E-002  1.578417740512E-001  1.908881188055E-002 -8.500208016949E-002
  1.098663403298E+000  1.379390610110E-002  1.580955022724E-001  1.794244035820E-002 -8.229317926375E-002
  1.112546418516E+000  1.397260806657E-002  1.583367533098E-001  1.681858654647E-002 -7.962247578959E-002
  1.126609596985E+000  1.415424274514E-002  1.585654898398E-001  1.571742783691E-002 -7.699165908458E-002
